prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,no_filler,0,8.053648343775421e-06,57761,_DC,7.789491064613685e-06,71653,8.967925168690272e-06,54826, winding,7.623796136613237e-06,103992,0.0004786461920500196,False
pos,no_filler,1,8.141101716319099e-06,19350,ioni,7.832688424969092e-06,36218,1.4040525456948671e-05,19350,ioni,8.832030289340764e-06,15604,0.008499234136242187,False
pos,no_filler,2,8.200428055715747e-06,19350,ioni,7.878177711972967e-06,18133,1.2555352441268042e-05,43148, iParam,8.684749445819762e-06,14411,0.0054812083442027145,False
pos,no_filler,3,8.256100045400672e-06,35896,_CS,7.8906605267548e-06,18601,1.3052781469014008e-05,84698,kop,8.367232112505008e-06,27858,0.005816395476758414,False
pos,no_filler,4,8.373221135116182e-06,19350,ioni,7.894909686001483e-06,22416,1.470796087232884e-05,75222,inka,7.907931831141468e-06,55327,0.009527741445751258,False
pos,no_filler,5,8.376886398764327e-06,19350,ioni,7.915382411738392e-06,19427,1.5089303815329913e-05,82007,ruta,8.21699904918205e-06,41402,0.010900641998191414,False
pos,no_filler,6,8.455006536678411e-06,111484,emez,7.904406629677396e-06,24739,1.4857447240501642e-05,111484,emez,8.01702026365092e-06,50297,0.0110416382123808,False
pos,no_filler,7,8.511588021065108e-06,119958,mav,7.916449249023572e-06,25349,1.6038016838137992e-05,75222,inka,7.926890248199925e-06,54760,0.013663498945025259,False
pos,no_filler,8,8.576098480261862e-06,85020,TestData,7.782266038702801e-06,68685,1.2980675819562748e-05,89821,etak,7.4180684350722e-06,83594,0.006666065014430441,False
pos,no_filler,9,8.756697752687614e-06,6666, attention,7.680780072405469e-06,94953,1.2939010048285127e-05,19729,aug,7.177025963756023e-06,97391,0.006033100334917853,False
pos,no_filler,10,8.912494195101317e-06,6666, attention,7.73559349909192e-06,79788,1.6118774510687217e-05,6666, attention,6.997213858994655e-06,95213,0.012023422672662501,False
pos,no_filler,11,8.832067578623537e-06,6666, attention,7.737965461274143e-06,78483,1.476785200793529e-05,19729,aug,7.246025688800728e-06,89001,0.008284099963386332,False
pos,no_filler,12,8.988973604573403e-06,88706, Elk,7.705808457103558e-06,83031,1.4733025636815e-05,19729,aug,7.3628789323265664e-06,83317,0.007791749911556528,False
pos,no_filler,13,9.174004844680894e-06,65090, Hos,7.63793559599435e-06,92523,1.5163992429734208e-05,19729,aug,7.237715635710629e-06,88378,0.007736174658460333,False
pos,no_filler,14,9.44035764405271e-06,1348,fore,7.489391464332584e-06,107704,1.5921779777272604e-05,1348,fore,6.683582796540577e-06,104646,0.010987567807479654,False
pos,no_filler,15,9.778646926861256e-06,1348,fore,7.628003913850989e-06,88336,1.6497298929607496e-05,1348,fore,7.3164328568964265e-06,82341,0.008729034532734707,False
pos,no_filler,16,9.884491191769484e-06,37582, Mast,7.859079232730437e-06,54311,1.5503204849665053e-05,9947, Aff,8.142966180457734e-06,46080,0.009087327467253102,False
pos,no_filler,17,1.0256267160002608e-05,37582, Mast,7.787050890328828e-06,64074,1.729492942104116e-05,26567,uther,8.282253475044854e-06,42219,0.011284992319737213,False
pos,no_filler,18,1.0378613296779804e-05,22388, slic,7.957683010317851e-06,45190,1.8640186681295745e-05,96212,rawer,8.771753527980763e-06,29884,0.012917971620522961,False
pos,no_filler,19,1.0821685464179609e-05,22388, slic,8.029163836908992e-06,40338,1.7146681784652174e-05,22388, slic,8.764065569266677e-06,28150,0.009002758357727465,False
pos,no_filler,20,1.0819742783496622e-05,16960,iga,8.215723937610164e-06,27416,1.7571232092450373e-05,16284,zed,9.23924471862847e-06,18803,0.009243166590380625,False
pos,no_filler,21,1.1073597306676675e-05,16284,zed,7.94593506725505e-06,48951,2.147538907593116e-05,16284,zed,8.583182534493972e-06,36173,0.013449688232412372,False
pos,no_filler,22,1.1236842510697898e-05,16284,zed,7.92603623267496e-06,51463,2.019235944317188e-05,16284,zed,8.382329724554438e-06,40940,0.01121238742516945,False
pos,no_filler,23,1.1317136340949219e-05,67523,stre,7.793250915710814e-06,61772,1.9929992049583234e-05,16284,zed,8.073800017882604e-06,49787,0.01195449659448585,False
pos,no_filler,24,1.2261999472684693e-05,69839, �,8.53601250128122e-06,18291,1.6449706890853122e-05,16284,zed,9.433393643121235e-06,12498,0.004548039550018718,False
pos,no_filler,25,1.2577458619489335e-05,67523,stre,8.717167474969756e-06,13058,2.1457388356793672e-05,87558, McCart,9.84873895504279e-06,13182,0.009660828473422645,False
pos,no_filler,26,1.2269440958334599e-05,67523,stre,9.048834726854693e-06,6473,1.995479397010058e-05,67523,stre,1.0654721336322837e-05,6325,0.009123020585379435,False
pos,no_filler,27,1.2252896340214647e-05,87558, McCart,9.133293133345433e-06,5987,1.9139706637361087e-05,87558, McCart,1.0894821571127977e-05,5525,0.01018127820625885,False
pos,no_filler,28,1.233935199707048e-05,688,vent,9.634099114919081e-06,1700,2.1234491214272566e-05,55039,ieri,1.2390359188430011e-05,1934,0.012532710328373373,False
pos,no_filler,29,1.2548153790703509e-05,70577, quits,8.822114978102036e-06,12772,2.1619160179398023e-05,69839, �,1.0125951121153776e-05,12615,0.011887213756793616,False
pos,no_filler,30,1.2947982213518117e-05,82933, autogenerated,9.176888852380216e-06,6987,2.0674166080425493e-05,82933, autogenerated,1.0852649211301468e-05,5370,0.008260512139736161,False
pos,no_filler,31,1.3348063475859817e-05,6063, German,1.0620538887451403e-05,404,2.4249155103461817e-05,6063, German,1.506892658653669e-05,394,0.014498936918338388,False
pos,no_filler,32,1.35542250063736e-05,70577, quits,1.0176255273108836e-05,1125,1.8775657736114226e-05,70577, quits,1.248286571353674e-05,968,0.006264238299605168,False
pos,no_filler,33,1.4181156984705012e-05,70577, quits,1.0377599210187327e-05,820,2.4658853362780064e-05,70577, quits,1.4171334441925865e-05,736,0.01316048865607088,False
pos,no_filler,34,1.4513016139972024e-05,70577, quits,1.146380054706242e-05,109,2.2688518583890982e-05,70577, quits,1.6034346117521636e-05,113,0.010263176882045505,False
pos,no_filler,35,1.3696194400836248e-05,2785,ling,1.0766106242954265e-05,492,2.2713004000252113e-05,55039,ieri,1.423242883902276e-05,624,0.011018709431623192,False
pos,no_filler,36,1.3813937584927771e-05,70577, quits,1.0812579603225458e-05,498,2.0092165868845768e-05,55039,ieri,1.3262127140478697e-05,513,0.006115580123958397,False
pos,no_filler,37,1.5439312846865505e-05,24277, Kon,1.0706421562645119e-05,788,2.4142662368831225e-05,2785,ling,1.3402192962530535e-05,797,0.008019673278648614,False
pos,no_filler,38,2.1239087800495327e-05,6063, German,1.894936758617405e-05,3,3.564576036296785e-05,6063, German,2.9641434593941085e-05,3,0.007249386498687143,False
pos,no_filler,39,2.317366852366831e-05,6063, German,2.0197192498017102e-05,2,3.701877358253114e-05,6063, German,3.0328215871122666e-05,2,0.006303712348821561,False
pos,no_filler,40,2.3785358280292712e-05,6063, German,2.132483132299967e-05,2,3.175804886268452e-05,6063, German,2.805654912663158e-05,2,0.003575524685895631,False
pos,no_filler,41,2.4749473595875315e-05,6063, German,2.3774544388288632e-05,2,3.0802966648479924e-05,6063, German,2.9605480449390598e-05,2,0.004403888193173953,False
pos,no_filler,42,2.8122547519160435e-05,20437, Berlin,2.8122547519160435e-05,1,2.6017985874204896e-05,20437, Berlin,2.6017985874204896e-05,1,0.0030836099651508227,False
pos,no_filler,43,2.845534254447557e-05,20437, Berlin,2.845534254447557e-05,1,2.7318199499859475e-05,20437, Berlin,2.7318199499859475e-05,1,0.003363973596900623,False
pos,no_filler,44,2.7985503038507886e-05,20437, Berlin,2.7985503038507886e-05,1,3.513762203510851e-05,36332, Tier,3.469953662715852e-05,2,0.004494433699817072,False
pos,no_filler,45,3.1619565561413765e-05,20437, Berlin,3.1619565561413765e-05,1,2.6188226911472157e-05,20437, Berlin,2.6188226911472157e-05,1,0.004837361731179673,False
pos,no_filler,46,3.7257112126098946e-05,20437, Berlin,3.7257112126098946e-05,1,1.854841502790805e-05,330," """,1.704982787487097e-05,2,0.012473760587561224,False
pos,no_filler,47,4.183753117104061e-05,20437, Berlin,4.183753117104061e-05,1,3.167306931572966e-05,20437, Berlin,3.167306931572966e-05,1,0.004094061783548218,False
pos,no_filler,48,4.4584678107639775e-05,20437, Berlin,4.4584678107639775e-05,1,3.2226264011114836e-05,20437, Berlin,3.2226264011114836e-05,1,0.004218364259881003,False
pos,no_filler,49,5.2800882258452475e-05,20437, Berlin,5.2800882258452475e-05,1,3.572248897398822e-05,20437, Berlin,3.572248897398822e-05,1,0.005047593726678708,False
pos,no_filler,50,6.150065019028261e-05,20437, Berlin,6.150065019028261e-05,1,2.9537257432821207e-05,20437, Berlin,2.9537257432821207e-05,1,0.009196050733923744,False
pos,no_filler,51,7.174499478423968e-05,20437, Berlin,7.174499478423968e-05,1,3.626017496571876e-05,20437, Berlin,3.626017496571876e-05,1,0.007674921290656746,False
pos,no_filler,52,7.647182064829394e-05,20437, Berlin,7.647182064829394e-05,1,5.676907312590629e-05,20437, Berlin,5.676907312590629e-05,1,0.005455850980308899,False
pos,no_filler,53,8.690018876222894e-05,20437, Berlin,8.690018876222894e-05,1,4.386941873235628e-05,20437, Berlin,4.386941873235628e-05,1,0.00793868960430913,False
pos,no_filler,54,0.00012519501615315676,20437, Berlin,0.00012519501615315676,1,3.5655146348290145e-05,20437, Berlin,3.5655146348290145e-05,1,0.014849375754531638,False
pos,no_filler,55,0.0001432444987585768,20437, Berlin,0.0001432444987585768,1,3.909752922481857e-05,20437, Berlin,3.909752922481857e-05,1,0.013455737184710687,False
pos,no_filler,56,0.0001734098477754742,20437, Berlin,0.0001734098477754742,1,9.01221574167721e-05,20437, Berlin,9.01221574167721e-05,1,0.009767108377198021,False
pos,no_filler,57,0.0002483286370988935,20437, Berlin,0.0002483286370988935,1,6.665686669293791e-05,20437, Berlin,6.665686669293791e-05,1,0.015610351958093472,False
pos,no_filler,58,0.0002844992559403181,20437, Berlin,0.0002844992559403181,1,5.265594882075675e-05,20437, Berlin,5.265594882075675e-05,1,0.021602899321383658,False
pos,no_filler,59,0.00031643788679502904,20437, Berlin,0.00031643788679502904,1,4.7340963647002354e-05,20437, Berlin,4.7340963647002354e-05,1,0.024795394458747535,False
pos,no_filler,60,0.0003751000913325697,20437, Berlin,0.0003751000913325697,1,0.00011879409430548549,20437, Berlin,0.00011879409430548549,1,0.01456114761144463,False
pos,no_filler,61,0.0003781344275921583,20437, Berlin,0.0003781344275921583,1,5.5356133088935167e-05,20437, Berlin,5.5356133088935167e-05,1,0.030080913082653957,False
pos,no_filler,62,0.00037619887734763324,20437, Berlin,0.00037619887734763324,1,2.7532178137334995e-05,20437, Berlin,2.7532178137334995e-05,1,0.04971855590371262,False
pos,no_filler,63,0.00029386451933532953,20437, Berlin,0.00029386451933532953,1,3.65329506166745e-05,20437, Berlin,3.65329506166745e-05,1,0.04228398238305834,False
pos,no_filler,64,0.00025511853164061904,20437, Berlin,0.00025511853164061904,1,5.593771129497327e-05,20437, Berlin,5.593771129497327e-05,1,0.029008112178860953,False
pos,no_filler,65,0.00024683194351382554,20437, Berlin,0.00024683194351382554,1,3.10959730995819e-05,330," """,3.080387250520289e-05,2,0.04100367366208368,False
pos,no_filler,66,0.0002717212191782892,20437, Berlin,0.0002717212191782892,1,3.423449015826918e-05,20437, Berlin,3.423449015826918e-05,1,0.046286631356829595,False
pos,no_filler,67,0.0002711032866500318,20437, Berlin,0.0002711032866500318,1,5.3414150897879153e-05,20437, Berlin,5.3414150897879153e-05,1,0.040198716926407065,False
pos,no_filler,68,0.00028373065288178623,20437, Berlin,0.00028373065288178623,1,5.790924478787929e-05,20437, Berlin,5.790924478787929e-05,1,0.04013486836727424,False
pos,no_filler,69,0.00031224670237861574,20437, Berlin,0.00031224670237861574,1,4.866649032919668e-05,20437, Berlin,4.866649032919668e-05,1,0.04801607277053248,False
pos,no_filler,70,0.00032891714363358915,20437, Berlin,0.00032891714363358915,1,5.078142567072064e-05,20437, Berlin,5.078142567072064e-05,1,0.04623662740109123,False
pos,no_filler,71,0.0003544985083863139,20437, Berlin,0.0003544985083863139,1,5.2628445700975135e-05,20437, Berlin,5.2628445700975135e-05,1,0.060291608573215257,False
pos,no_filler,72,0.00037847706698812544,20437, Berlin,0.00037847706698812544,1,5.431717727333307e-05,20437, Berlin,5.431717727333307e-05,1,0.06677883715942312,False
pos,no_filler,73,0.0004845105577260256,20437, Berlin,0.0004845105577260256,1,5.699236135114916e-05,20437, Berlin,5.699236135114916e-05,1,0.08164747900169476,False
pos,no_filler,74,0.001219562254846096,20437, Berlin,0.001219562254846096,1,7.891253335401416e-05,20437, Berlin,7.891253335401416e-05,1,0.11544007597237822,False
pos,no_filler,75,0.0015489795478060842,20437, Berlin,0.0015489795478060842,1,8.164206519722939e-05,20437, Berlin,8.164206519722939e-05,1,0.12792536074116173,False
pos,no_filler,76,0.004021989181637764,20437, Berlin,0.004021989181637764,1,9.290875459555537e-05,20437, Berlin,9.290875459555537e-05,1,0.20565431715764634,False
pos,no_filler,77,0.008653069846332073,20437, Berlin,0.008653069846332073,1,0.00010987237328663468,20437, Berlin,0.00010987237328663468,1,0.3170275516318188,False
pos,no_filler,78,0.01724763587117195,20437, Berlin,0.01724763587117195,1,9.970138489734381e-05,20437, Berlin,9.970138489734381e-05,1,0.5273284745526451,False
pos,no_filler,79,0.013783992268145084,330," """,0.012239187955856323,2,4.062223888467997e-05,20437, Berlin,4.062223888467997e-05,1,0.715025868155392,True
pos,no_filler,80,0.2716350853443146,20437, Berlin,0.2716350853443146,1,0.7115849852561951,20437, Berlin,0.7115849852561951,1,0.7509479704324323,False
ctl,orig,0,8.097964382614009e-06,10969,apon,7.72072235122323e-06,116107,9.172249519906472e-06,54826, winding,7.87160752224736e-06,46165,0.0005976704049410775,False
ctl,orig,1,8.176260962500237e-06,10969,apon,7.731462574156467e-06,105092,1.3190950994612649e-05,58871,cepts,8.174120011972263e-06,39082,0.007640118988917305,False
