layer,kl_bits_baseline,kl_bits_tuned,kl_bits_rot_only,kl_bits_temp_only,delta_kl_bits_tuned,delta_kl_bits_rot_only,delta_kl_bits_temp_only,delta_kl_bits_interaction,answer_rank_baseline,answer_rank_tuned,answer_rank_rot_only,answer_rank_temp_only,rank_shift_tuned,rank_shift_rot_only,rank_shift_temp_only,entropy_bits_baseline,entropy_bits_tuned
21,13.596700722196408,7.300650458444761,9.680364079474392,14.4749817236226,6.2960502637516464,3.9163366427220154,-0.8782810014261919,3.257994622455823,46602,15246,15246,46602,31356,31356,0,15.609381675720215,11.162217140197754
22,13.499569048572715,7.217120548712505,9.670884395758835,14.401049821669696,6.28244849986021,3.8286846528138803,-0.9014807730969814,3.355244620143311,50058,18960,18960,50058,31098,31098,0,15.620240211486816,10.992504119873047
23,13.57852421979202,7.311030643320237,9.712863297042636,14.467173711273428,6.267493576471784,3.8656609227493846,-0.8886494914814076,3.290482145203807,50209,19208,19208,50209,31001,31001,0,15.601881980895996,11.277230262756348
24,13.632306634369838,7.393571996775333,9.810111230938313,14.656505971955276,6.238734637594505,3.8221954034315253,-1.0241993375854381,3.440738571748418,53750,25291,25291,53750,28459,28459,0,15.547840118408203,11.404903411865234
25,13.603725869518852,7.2213809029396785,9.77981476716232,14.612383478911122,6.382344966579174,3.823911102356533,-1.0086576093922694,3.5670914736149104,56470,29620,29620,56470,26850,26850,0,15.566961288452148,11.207404136657715
26,13.465165639094119,7.321933655454336,9.942031555178534,14.53519491348148,6.143231983639783,3.5231340839155845,-1.0700292743873607,3.6901271741115593,52380,23864,23864,52380,28516,28516,0,15.58548641204834,11.186736106872559
27,14.388013536734295,7.793999202779211,9.712984372828844,15.561920332242792,6.5940143339550845,4.675029163905451,-1.173906795508497,3.09289196555813,55441,30174,30174,55441,25267,25267,0,15.22741413116455,11.553900718688965
28,13.85173035550785,7.373775417799817,9.825130819803464,15.109354177872742,6.477954937708033,4.026599535704387,-1.2576238223648915,3.708979224368538,54779,27776,27776,54779,27003,27003,0,15.43176555633545,11.06434440612793
29,13.680115059587285,7.330893263633684,9.87322817587436,14.971823091630771,6.349221795953601,3.8068868837129255,-1.291708032043486,3.8340429442841613,51783,24398,24398,51783,27385,27385,0,15.466776847839355,10.749573707580566
30,13.53785513837719,7.437522507168626,10.030732639256934,14.773882067377334,6.1003326312085635,3.507122499120255,-1.236026929000145,3.8292370610884534,54886,27574,27574,54886,27312,27312,0,15.55070972442627,11.005816459655762
31,13.503325149667559,7.477273201227848,10.121938478662498,14.83600220086898,6.026051948439711,3.3813866710050604,-1.332677051201422,3.9773423286360723,55111,29246,29246,55111,25865,25865,0,15.531229972839355,10.94327163696289
32,13.626750906816365,7.474650121836889,10.154055206815222,15.112352179442583,6.152100784979477,3.472695700001143,-1.4856012726262176,4.165006357604551,54503,29710,29710,54503,24793,24793,0,15.454510688781738,10.911962509155273
33,13.548039263030683,7.463696202838134,10.114938784772383,15.1403812239496,6.084343060192548,3.4331004782583,-1.592341960918917,4.243584542853165,53421,28389,28389,53421,25032,25032,0,15.455109596252441,10.819711685180664
34,13.362914385919542,7.104428572769348,10.038821327292313,14.936401544859066,6.258485813150194,3.324093058627229,-1.5734871589395247,4.50787991346249,55612,31907,31907,55612,23705,23705,0,15.477487564086914,10.188385963439941
35,13.32976163427802,6.672569817493784,9.865687080599328,14.963799069072117,6.657191816784236,3.4640745536786923,-1.634037434794097,4.8271546978996405,51636,26544,26544,51636,25092,25092,0,15.47105598449707,9.776078224182129
36,13.25014192209578,6.916290559615091,10.147155262862608,15.305488696361516,6.333851362480689,3.1029866592331725,-2.055346774265736,5.286211477513253,49751,26175,26175,49751,23576,23576,0,15.432990074157715,10.313535690307617
37,13.210605174454232,6.598192824440447,10.341849254667755,15.694436404385604,6.612412350013785,2.8687559197864765,-2.483831229931372,6.227487660158681,45639,23173,23173,45639,22466,22466,0,15.453633308410645,10.382140159606934
38,12.926023418279732,5.939024599519509,10.146454949508295,14.739075530565115,6.986998818760223,2.779568468771437,-1.8130521122853835,6.0204824622741695,11666,3458,3458,11666,8208,8208,0,15.485532760620117,10.172167778015137
39,12.690587424415787,5.552450940007932,9.88833925950977,14.06186701349927,7.1381364844078545,2.8022481649060165,-1.3712795890834837,5.707167908585322,134,195,195,134,-61,-61,0,15.504307746887207,9.796464920043945
40,12.628611756350866,6.276729044823116,9.96914702784417,13.751738266435007,6.351882711527749,2.6594647285066966,-1.1231265100841412,4.815544493105194,168,232,232,168,-64,-64,0,15.527828216552734,10.708876609802246
41,12.443957423772485,5.663627060866385,9.721099202227155,13.332556008389238,6.7803303629061,2.72285822154533,-0.8885985846167532,4.946070725977523,166,248,248,166,-82,-82,0,15.519179344177246,10.32458782196045
42,12.293868852295116,3.718555218368579,9.170298621476078,12.820490736126692,8.575313633926537,3.1235702308190376,-0.5266218838315755,5.978365286939075,28,100,100,28,-72,-72,0,15.534890174865723,7.544332027435303
43,12.040019707899196,3.084732076705293,8.552556201633767,12.00691786312233,8.955287631193903,3.4874635062654296,0.03310184477686562,5.4347222801516075,10,55,55,10,-45,-45,0,15.517911911010742,6.123858451843262
44,11.412543757948653,3.11311987702201,8.084982153218824,9.170132830200647,8.299423880926643,3.327561604729828,2.242410927748006,2.7294513484488085,1,3,3,1,-2,-2,0,15.32729434967041,7.758456707000732
45,11.162317944041112,2.770426043034221,7.760937257977345,8.637553467343183,8.39189190100689,3.401380686063767,2.5247644766979285,2.465746738245194,1,5,5,1,-4,-4,0,15.29316520690918,6.509787082672119
46,10.514422149988324,1.9517544003797305,7.425170025253055,5.487874894261965,8.562667749608593,3.0892521247352684,5.026547255726359,0.4468683691469657,1,1,1,1,0,0,0,14.833830833435059,6.154308319091797
47,10.310528462223223,1.8035428475538775,7.213010163356884,5.126023740811917,8.506985614669345,3.097518298866339,5.184504721411306,0.22496259439169997,1,1,1,1,0,0,0,14.731159210205078,6.038156032562256
48,10.506680866907688,2.0171585425896024,7.2192180491224285,5.647889272451231,8.489522324318086,3.2874628177852596,4.8587915944564575,0.3432679120763691,1,1,1,1,0,0,0,14.941261291503906,6.703536510467529
49,10.164570914019578,1.8708245243632187,7.222840003749599,4.826189531262998,8.29374638965636,2.941730910269979,5.338381382756579,0.013634096629800752,1,1,1,1,0,0,0,14.695847511291504,6.376992225646973
50,10.412341503603402,1.8914528114383073,7.657309455665261,4.674707212383036,8.520888692165094,2.7550320479381414,5.737634291220366,0.028222353006587042,1,1,1,1,0,0,0,14.969210624694824,6.543209075927734
51,9.789280004335206,1.623565755148362,6.96913050926618,3.9817829206813493,8.165714249186843,2.8201494950690256,5.807497083653857,-0.46193232953603847,1,1,1,1,0,0,0,14.538900375366211,6.000004768371582
52,10.46785612744071,2.372633955206864,7.770448586500661,5.83812856963373,8.095222172233846,2.6974075409400484,4.62972755780698,0.7680870734868179,1,1,1,1,0,0,0,15.137334823608398,7.4497151374816895
53,9.899203059599472,1.6910348930471435,6.9347669997625845,4.625787435275714,8.208168166552328,2.9644360598368875,5.273415624323758,-0.029683517608317445,1,1,1,1,0,0,0,14.869739532470703,6.168287754058838
54,9.9228293482444,1.7488332745052586,7.1650421382394365,4.615373541800669,8.173996073739142,2.757787210004964,5.307455806443731,0.10875305729044626,1,1,1,1,0,0,0,14.955276489257812,6.358265399932861
55,9.714358170243935,1.6870545265755748,7.129000765994023,4.192439310243677,8.027303643668361,2.585357404249912,5.521918860000258,-0.07997262058180965,1,2,2,1,-1,-1,0,14.932292938232422,6.244537830352783
56,9.233052339053502,1.9590070807492659,7.046445653926858,4.101755266200831,7.274045258304237,2.1866066851266446,5.1312970728526714,-0.043858499675079266,1,3,3,1,-2,-2,0,14.745388984680176,6.622081756591797
57,8.761849456705356,2.454294585506892,7.806930922262887,2.781548677013472,6.307554871198464,0.9549185344424691,5.980300779691884,-0.6276644429358891,3,4,4,3,-1,-1,0,14.748356819152832,7.477113723754883
58,7.218343689325442,2.6468878092317505,7.884914047539516,2.736240535574268,4.5714558800936915,-0.6665703582140736,4.482103153751174,0.7559230845565912,8,7,7,8,1,1,0,13.457071304321289,7.418124675750732
59,3.820584269958242,2.3790719537592624,7.5326887630582595,3.5656602339944303,1.4415123161989798,-3.7121044931000173,0.25492403596381186,4.898692773335185,32,18,18,32,14,14,0,7.191095352172852,5.690962314605713
60,0.0002783696239154555,0.0002783696239154555,0.0002783696239154555,0.0002783696239154555,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,2.9811551570892334,2.9811551570892334
