layer,kl_bits_baseline,kl_bits_tuned,kl_bits_rot_only,kl_bits_temp_only,delta_kl_bits_tuned,delta_kl_bits_rot_only,delta_kl_bits_temp_only,delta_kl_bits_interaction,answer_rank_baseline,answer_rank_tuned,answer_rank_rot_only,answer_rank_temp_only,rank_shift_tuned,rank_shift_rot_only,rank_shift_temp_only,entropy_bits_baseline,entropy_bits_tuned
12,13.769620334541118,8.370256655511,11.780757925515323,13.7602287059428,5.3993636790301185,1.9888624090257956,0.009391628598317325,3.4011096414060056,108500,70677,70677,108500,37823,37823,0,17.165546417236328,11.213340759277344
13,13.771009954360089,8.023052576504334,11.658370943577728,13.819138955238744,5.747957377855755,2.1126390107823614,-0.04812900087865479,3.6834473679520485,111908,77737,77737,111908,34171,34171,0,17.115568161010742,10.781120300292969
14,13.81610242955511,8.183321145051575,11.722641548135762,13.865843939768256,5.632781284503535,2.0934608814193485,-0.049741510213145546,3.589061913297332,101659,71866,71866,101659,29793,29793,0,17.14075469970703,11.016797065734863
15,13.807745448584384,8.343974266806145,11.724723226141807,13.839940600825903,5.46377118177824,2.083022222442578,-0.0321951522415187,3.412944111577181,107421,71400,71400,107421,36021,36021,0,17.14870834350586,11.227033615112305
16,13.832001881662075,8.529256680025476,11.896564163300303,13.905402701189116,5.302745201636599,1.9354377183617721,-0.07340081952704125,3.440708302801868,96563,67829,67829,96563,28734,28734,0,17.134410858154297,11.40318489074707
17,13.873731752067428,8.546782400079,11.887351396658884,13.966301069929033,5.326949351988429,1.986380355408544,-0.09256931786160472,3.4331383144414893,89492,64059,64059,89492,25433,25433,0,17.137714385986328,11.438041687011719
18,13.850110966867327,8.48963875657272,11.827080420629315,13.95881363324107,5.360472210294606,2.0230305462380116,-0.10870266637374293,3.4461443304303376,35725,44018,44018,35725,-8293,-8293,0,17.102252960205078,11.44082260131836
19,13.839189380606934,9.101424385319747,11.895407064025298,13.969222023271287,4.737764995287186,1.9437823165816361,-0.13003264266435366,2.924015321369904,51801,50874,50874,51801,927,927,0,17.077138900756836,11.894967079162598
20,13.839889693961247,8.577172422417062,11.740491971434116,14.115033042256396,5.262717271544185,2.099397722527131,-0.2751433482951491,3.4384628973122027,74462,60108,60108,74462,14354,14354,0,16.935834884643555,10.963994026184082
21,13.889629828313186,9.067376635963136,11.964824765358356,14.178888136729947,4.8222531923500505,1.92480506295483,-0.2892583084167608,3.1867064378119814,80672,62757,62757,80672,17915,17915,0,16.987302780151367,11.751456260681152
22,13.919604340566762,9.112177428582294,11.988716595216218,14.260046061741503,4.807426911984468,1.9308877453505442,-0.3404417211747415,3.216980887808665,59776,51635,51635,59776,8141,8141,0,16.954652786254883,11.907288551330566
23,13.969186250879908,9.627880477875891,12.07716520876315,14.437456485065542,4.3413057730040165,1.8920210421167578,-0.46827023418563485,2.9175549650728936,41493,43148,43148,41493,-1655,-1655,0,16.836498260498047,12.342711448669434
24,13.958776484988483,9.782853356637764,12.04978144316217,14.454259877985441,4.175923128350719,1.908995041826314,-0.49548339299695776,2.7624114795213632,49545,47320,47320,49545,2225,2225,0,16.7574520111084,12.304783821105957
25,13.918126665630549,9.322581691578458,11.967229770748022,14.510136353320165,4.595544974052091,1.9508968948825274,-0.5920096876896164,3.23665776685918,76114,63016,63016,76114,13098,13098,0,16.75716209411621,11.744366645812988
