fact_key,fact_index,prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
Japan→Tokyo,3,pos,no_filler,17,1.0135820957657415e-05,128129,从那以后,7.504975656047463e-06,82503,0.00024638220202177763,128129,从那以后,6.446050520025892e-06,65590,0.20315641963868356,0.19814415726193785,0.04826844118730013,16.760350477903117,16.998437756312764,13.227808942985337,0.4095700681209564,0.5873015873015873,0.3888888888888889,False
Japan→Tokyo,3,pos,no_filler,18,1.0134622243640479e-05,96149, «**,7.542428647866473e-06,75572,0.00018889935745391995,96149, «**,6.639419552811887e-06,61172,0.22369050321676218,0.2167139839888496,0.05278407410016135,16.73391330481249,16.998119932373967,13.20137176989471,0.42880716919898987,0.639344262295082,0.4084507042253521,False
Japan→Tokyo,3,pos,no_filler,19,1.0270579878124408e-05,27409, cerem,7.380352144537028e-06,94674,0.0001609768660273403,96149, «**,5.050289018981857e-06,85937,0.2242423525477182,0.21500140224938913,0.05265273578670948,16.729558704092643,16.997854391161038,13.197017169174863,0.4281018078327179,0.5384615384615384,0.3888888888888889,False
Japan→Tokyo,3,pos,no_filler,20,1.1486318726383615e-05,86424, nuov,7.36630772735225e-06,88152,0.00033342657843604684,96149, «**,4.988227374269627e-06,80086,0.28482930370258547,0.26684454045607764,0.06539983995637133,16.648289334323326,16.996584471267067,13.115747799405547,0.47745102643966675,0.5384615384615384,0.3698630136986301,False
Japan→Tokyo,3,pos,no_filler,21,1.1635109331109561e-05,86424, nuov,7.390034170384752e-06,85737,0.00029382907086983323,96149, «**,4.925744178763125e-06,82807,0.2616550069619551,0.24534462380858482,0.06033573555930617,16.672811308613948,16.996462019619653,13.140269773696168,0.4583187401294708,0.7543859649122807,0.5873015873015873,False
Japan→Tokyo,3,pos,no_filler,22,1.2435422831913456e-05,86424, nuov,7.320973509195028e-06,87208,0.0003775922523345798,96149, «**,4.825868472835282e-06,82898,0.2706990156272149,0.25456923575508195,0.06238941801446384,16.651903721713857,16.99520448247654,13.119362186796078,0.4659079313278198,0.639344262295082,0.5151515151515151,False
Japan→Tokyo,3,pos,no_filler,23,1.265658465854358e-05,96149, «**,7.915059541119263e-06,40797,0.00047466400428675115,96149, «**,9.700687769509386e-06,29978,0.2516223990238731,0.23872952612146048,0.058431930609917596,16.671853709213945,16.99484125511792,13.139312174296165,0.4497978091239929,0.5873015873015873,0.5151515151515151,False
Japan→Tokyo,3,pos,no_filler,24,1.4007772733748425e-05,96149, «**,8.408922440139577e-06,18409,0.0006236891495063901,96149, «**,1.4322886272566393e-05,12218,0.24987535626074603,0.23639107801767886,0.057927355010117476,16.66181680170959,16.993279652648084,13.129275266791812,0.4474983215332031,0.5625,0.4925373134328358,False
Japan→Tokyo,3,pos,no_filler,25,1.4390006072062533e-05,96149, «**,9.692187632026616e-06,1320,0.0006696205819025636,96149, «**,3.4345241147093475e-05,937,0.2529097106634126,0.23904358793976732,0.0585504857753983,16.656382149942328,16.99301961487998,13.123840615024548,0.44947439432144165,0.6129032258064516,0.5151515151515151,False
Japan→Tokyo,3,pos,no_filler,26,1.627379606361501e-05,96149, «**,9.93552112049656e-06,1949,0.0004561608948279172,96149, «**,3.892794484272599e-05,408,0.18931450347314718,0.18135286762109248,0.044635933812161604,16.71688702237707,16.98983036860238,13.18434548745929,0.3909092843532562,0.35135135135135137,0.5384615384615384,False
