layer,kl_bits_baseline,kl_bits_tuned,kl_bits_rot_only,kl_bits_temp_only,delta_kl_bits_tuned,delta_kl_bits_rot_only,delta_kl_bits_temp_only,delta_kl_bits_interaction,answer_rank_baseline,answer_rank_tuned,answer_rank_rot_only,answer_rank_temp_only,rank_shift_tuned,rank_shift_rot_only,rank_shift_temp_only,entropy_bits_baseline,entropy_bits_tuned
12,13.887134016083865,14.462703538212201,13.858254689350982,14.56800645154369,-0.5755695221283368,0.028879326732882404,-0.6808724354598255,0.07642358659860626,38761,22759,22759,38761,16002,16002,0,0.10208909213542938,0.4076390862464905
13,13.927371077079727,14.493971360000268,13.8700389405881,14.675927628751912,-0.5666002829205414,0.05733213649162572,-0.7485565516721859,0.12462413226001878,32890,17456,17456,32890,15434,15434,0,0.12761178612709045,0.4409860074520111
14,13.863577896360487,14.332040751115088,13.818500555638742,14.587346932529117,-0.46846285475460014,0.045077340721745074,-0.7237690361686298,0.21022884069228454,137577,84559,84559,137577,53018,53018,0,0.1549023687839508,0.6926978230476379
15,14.761946471407455,18.346128205003904,15.356489119578978,17.449639056365566,-3.5841817335964485,-0.5945426481715224,-2.6876925849581106,-0.3019465004668156,131315,79936,79936,131315,51379,51379,0,0.60443115234375,2.9549641609191895
16,13.79688302435589,19.820948229212835,16.107696955796865,16.788285963848065,-6.024065204856944,-2.3108139314409737,-2.9914029394921737,-0.7218483339237967,116884,64066,64066,116884,52818,52818,0,3.3653063774108887,8.159530639648438
17,16.870944953436354,17.949057412414266,15.912462250537402,22.041035120948244,-1.0781124589779125,0.9584827028989515,-5.170090167511891,3.1334950056350266,120762,69319,69319,120762,51443,51443,0,2.951470375061035,8.600114822387695
18,19.437450307429287,21.08100870177515,19.996470970961003,22.839697786053403,-1.6435583943458631,-0.5590206635317152,-3.4022474786241155,2.3177097478099675,188515,139880,139880,188515,48635,48635,0,3.3777544498443604,8.972694396972656
19,19.5766640719273,30.323218773021797,34.7113244649786,22.529362659808104,-10.746554701094496,-15.134660393051302,-2.9526985878808034,7.340804279837609,175426,128064,128064,175426,47362,47362,0,1.8594657182693481,8.205025672912598
20,22.174234996110886,33.42882094440929,38.20184582277637,25.312797298570935,-11.254585948298402,-16.027610826665484,-3.1385623024600484,7.91158718082713,207804,192974,192974,207804,14830,14830,0,3.764345169067383,9.884147644042969
21,15.369433221813516,28.664843729338802,30.585826649860856,19.350934778878052,-13.295410507525286,-15.21639342804734,-3.9815015570645365,5.90248447758659,136397,82761,82761,136397,53636,53636,0,2.7137603759765625,10.894400596618652
22,12.996609225777448,31.80721441561956,33.14908634726671,15.759121143166915,-18.81060518984211,-20.152477121489262,-2.7625119173894674,4.104383849036619,131109,84000,84000,131109,47109,47109,0,2.4873805046081543,9.654632568359375
23,8.3268028310134,22.469589745535433,17.098768307242505,8.945818610402698,-14.142786914522034,-8.771965476229106,-0.619015779389299,-4.7518056589036295,121459,87879,87879,121459,33580,33580,0,3.0314340591430664,9.815601348876953
24,11.84325091739404,20.605597747925692,17.079627326132076,10.195338610258935,-8.762346830531653,-5.236376408738037,1.6479123071351047,-5.173882728928721,122885,118910,118910,122885,3975,3975,0,0.992598831653595,4.381414413452148
25,6.810461379371963,16.294357294014908,14.659887838801843,6.624713237134095,-9.483895914642945,-7.84942645942988,0.18574814223786795,-1.8202175974509327,81969,62239,62239,81969,19730,19730,0,2.049553632736206,5.854856967926025
26,4.719796935855644,8.320932031243546,8.977180678683437,4.322497062375056,-3.6011350953879013,-4.257383742827793,0.3972998734805886,0.25894877395930305,32046,29955,29955,32046,2091,2091,0,2.3350741863250732,3.4306979179382324
27,5.376990112014074,3.1643019139187816,2.1268378984375955,4.425731712347267,2.212688198095292,3.250152213576478,0.9512583996668065,-1.9887224151479925,25011,21668,21668,25011,3343,3343,0,1.6148256063461304,3.298866033554077
28,2.495278567155452,7.368765219214882,8.60866588544306,2.6966833219972663,-4.87348665205943,-6.113387318287607,-0.20140475484181453,1.4413054210699912,18483,14257,14257,18483,4226,4226,0,1.5357739925384521,1.7402077913284302
29,1.8488977682741157,1.6542376570511879,1.6790941375977388,1.7150152939701993,0.1946601112229278,0.16980363067637683,0.13388247430391642,-0.10902599375736544,17787,15296,15296,17787,2491,2491,0,0.3218768835067749,0.900110125541687
30,1.9461849142141892,1.67743398906896,1.7786892907123912,1.7906541237329168,0.26875092514522914,0.16749562350179792,0.15553079048127239,-0.05427548883784117,6402,3600,3600,6402,2802,2802,0,0.16904973983764648,0.681016206741333
31,2.0397852680677167,1.8621621022045607,1.979094654370042,1.9438784548834682,0.17762316586315596,0.06069061369767459,0.09590681318424843,0.021025738981232944,5885,3489,3489,5885,2396,2396,0,0.04196925088763237,0.2970711290836334
32,2.02546410074772,1.8583404757197381,1.9854738348558454,1.8886881903256876,0.16712362502798173,0.03999026589187449,0.1367759104220323,-0.00964255128592506,5219,2876,2876,5219,2343,2343,0,0.06246589869260788,0.2987299859523773
33,2.029624361072091,1.9211991027141895,2.0296427632157337,1.890228294964164,0.10842525835790151,-1.840214364268178e-05,0.13939606610792699,-0.030952405606382793,2275,665,665,2275,1610,1610,0,0.06253635138273239,0.2026367336511612
34,2.00832379381478,1.8014231613819933,1.9500603712687317,1.853956981914547,0.20690063243278667,0.05826342254604833,0.15436681190023305,-0.005729602013494706,1329,264,264,1329,1065,1065,0,0.08459369093179703,0.3921240568161011
35,2.049875318211187,1.937921491805533,2.03820921905521,1.945663634799424,0.11195382640565388,0.011666099155976717,0.10421168341176279,-0.003923956162085629,2111,541,541,2111,1570,1570,0,0.030514156445860863,0.18047235906124115
36,2.0186926278352986,1.8774621947732686,2.0032430823429905,1.867527100998226,0.14123043306202998,0.015449545492308037,0.15116552683707263,-0.025384639267350684,3152,1169,1169,3152,1983,1983,0,0.0750952884554863,0.2686041295528412
37,1.9916454322820571,1.8964540669253978,2.022783579151372,1.815235776003389,0.0951913653566594,-0.031138146869315042,0.17640965627866811,-0.050080144052693676,4903,2458,2458,4903,2445,2445,0,0.11688266694545746,0.2422795295715332
38,2.0411071267222485,1.9639127138824768,2.0476553661538497,1.9347442843134934,0.07719441283977169,-0.0065482394316012105,0.10636284240875504,-0.022620190137382146,986,132,132,986,854,854,0,0.0427478589117527,0.14536376297473907
39,2.042059910608028,1.9807140430105663,2.0542245874688563,1.936721912815765,0.061345867597461856,-0.012164676860828116,0.10533799779226327,-0.0318274533339733,2531,918,918,2531,1613,1613,0,0.04675758257508278,0.12212787568569183
40,2.0537870636050615,1.9963885418102025,2.0573323139699475,1.975504516533281,0.05739852179485894,-0.0035452503648860656,0.0782825470717805,-0.017338774912035504,1118,193,193,1118,925,925,0,0.02675974741578102,0.09944076836109161
41,1.966217797351991,1.9186112797666568,2.0276178394844746,1.8287417455582962,0.047606517585334185,-0.06140004213248362,0.13747605179369482,-0.028469492075877012,1054,88,88,1054,966,966,0,0.18242661654949188,0.23717109858989716
42,1.082298602691239,1.082298602691239,1.082298602691239,1.082298602691239,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0.09714702516794205,0.09714702516794205
