fact_key,fact_index,prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
Germany→Berlin,0,pos,orig,22,0.4554181694984436,32671, ______,3.440806395360596e-08,12437,0.00946597196161747,32671, ______,3.757948798011057e-05,3770,8.86125955648768,5.180073072463873,0.8492271123026826,15.219478108873215,2.8857601884425836,12.096894370539527,1.8771703243255615,0.28205128205128205,0.35135135135135137,False
Germany→Berlin,0,pos,orig,23,0.4655416011810303,33323,-minded,6.789313000687969e-10,10049,0.016041021794080734,2130,____,3.631236177170649e-05,3642,14.574184068362682,5.923569550582373,0.8737773777393723,15.220285739401668,2.116987592109428,12.09770200106798,1.8942642211914062,0.25,0.5873015873015873,False
Germany→Berlin,0,pos,orig,24,0.7902049422264099,118164,这个名字,8.281111798895402e-14,15954,0.10315056145191193,2130,____,1.6033813153626397e-05,6199,14.574979316140272,4.140424189386127,0.6967483259436216,10.892859654252883,1.198998290347452,7.7702759159191945,1.6054480075836182,0.5625,0.42857142857142855,False
Germany→Berlin,0,pos,orig,25,0.9998899698257446,4936, simply,5.203717095897051e-14,194,0.03401359170675278,2130,____,0.00034732508356682956,121,38.09606686146729,4.9032009545622515,0.8931565118255816,13.45448207682252,0.0017366811443162565,10.331898338488832,1.9330188035964966,0.4925373134328358,0.5625,False
Germany→Berlin,0,pos,orig,26,0.5485681891441345,65892, _____,1.0695424580708934e-12,188,0.29373395442962646,2130,____,0.00014561665011569858,101,7.780842529988206,1.0125819095196567,0.2725911687520075,5.557551945432523,1.7847035240130638,2.434968207098834,0.9028303027153015,0.6129032258064516,0.6949152542372882,False
Germany→Berlin,0,pos,orig,27,0.642747163772583,65892, _____,1.7523161810473198e-09,40,0.2721426784992218,2130,____,0.0005468135932460427,35,4.722537995345095,1.2926835176391804,0.3147293797150861,4.343688076683768,1.6838520376338584,1.2211043383500795,1.0866034030914307,0.6666666666666666,0.8181818181818182,False
Germany→Berlin,0,pos,orig,28,0.9943038821220398,4936, simply,1.2455826663426706e-06,16,0.2983478307723999,2130,____,0.0035593491047620773,20,13.60491323774041,8.622091539100014,0.9664342347702665,4.785875422039549,0.06506623392213128,1.6632916837058604,1.9838740825653076,0.5384615384615384,0.6949152542372882,False
Germany→Berlin,0,pos,orig,29,0.9934048056602478,9856, Germany,0.006542695686221123,2,0.7581772208213806,33323,-minded,0.026486337184906006,4,35.69892589446043,5.582344964380906,0.916935994016767,1.7776506874838307,0.057711213126416715,-1.3449330508498578,1.9467904567718506,0.47058823529411764,0.4492753623188406,False
Germany→Berlin,0,pos,orig,30,0.998980700969696,9856, Germany,0.0010131830349564552,2,0.4079546332359314,9856, Germany,0.2843639850616455,2,10.063862001257938,1.2824010189093948,0.3840258117814537,2.2029598274665867,0.011653904511139157,-0.9196239108671018,1.1820589303970337,0.5151515151515151,0.5873015873015873,False
Germany→Berlin,0,pos,orig,31,0.9999991655349731,19846, Berlin,0.9999991655349731,1,0.9359333515167236,19846, Berlin,0.9359333515167236,1,4.134492163792566,0.09550904955955004,0.03279250240434994,0.4538646663797268,1.882003135756168e-05,-2.6687190719539617,0.1281319409608841,0.3698630136986301,0.6666666666666666,False
Germany→Berlin,0,pos,orig,32,0.8212061524391174,19846, Berlin,0.8212061524391174,1,0.6797715425491333,5938, German,0.2962426543235779,2,3.1043446342443857,1.575200794072723,0.4255788625238872,1.0365118335346841,0.7604747773943268,-2.086071904799004,1.3277078866958618,0.3888888888888889,0.3698630136986301,False
Germany→Berlin,0,pos,orig,33,1.0,19846, Berlin,1.0,1,0.5856742858886719,19846, Berlin,0.5856742858886719,1,9.117127777204729,0.771828212091035,0.2466660525064892,0.9878181276219209,1.551801550259975e-06,-2.1347656107117676,0.828651487827301,0.25,0.5384615384615384,False
Germany→Berlin,0,pos,orig,34,1.0,19846, Berlin,1.0,1,0.836778998374939,19846, Berlin,0.836778998374939,1,15.591050065715331,0.25708145082972905,0.08684872075222057,0.6690734367103938,1.733503756052081e-14,-2.453510301623295,0.32644203305244446,0.2987012987012987,0.47058823529411764,False
Germany→Berlin,0,pos,orig,35,1.0,19846, Berlin,1.0,1,0.31985944509506226,19846, Berlin,0.31985944509506226,1,35.383171250921144,1.6444900243655856,0.4727716650936551,2.494366887123228,8.645161560484762e-12,-0.6282168512104604,1.360281229019165,0.5625,0.5151515151515151,False
Germany→Berlin,0,pos,orig,36,0.9911898374557495,19846, Berlin,0.9911898374557495,1,0.43340176343917847,19846, Berlin,0.43340176343917847,1,17.362673621199676,1.1772570175473045,0.3576573565087581,3.1225837383336885,0.07372390506005913,0.0,1.1156171560287476,0.6129032258064516,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,0,8.22862875793362e-06,92287,Flo,6.721952559018973e-06,46569,7.201280823210254e-06,92287,Flo,6.619472515012603e-06,54875,0.0006153295717750443,0.0006220252644960256,0.00015860672748412241,17.21288085988179,17.211527012454198,14.787180109907348,0.02284386195242405,0.6949152542372882,,False
Germany→Berlin,0,pos,no_filler,1,2.267574927827809e-05,45264,kok,7.002824986557243e-06,56140,8.220870768127497e-06,119089,殆,6.7974197008879855e-06,35278,0.04349657830971361,0.04333350113549079,0.010771033252453004,17.211518757286957,17.1559147024712,14.785818007312516,0.19280028343200684,0.14942528735632185,0.0,False
Germany→Berlin,0,pos,no_filler,2,3.816725075012073e-05,101885,而且,6.7936230152554344e-06,61741,8.52000721351942e-06,101885,而且,6.89325361236115e-06,29408,0.06213504223769315,0.062073300466033404,0.015347743183719953,17.210755154317123,17.13069791827109,14.785054404342683,0.2295563817024231,0.12359550561797752,0.1111111111111111,False
Germany→Berlin,0,pos,no_filler,3,4.523142342804931e-05,101885,而且,8.757394425629172e-06,25803,1.0138217476196587e-05,89478,"…
",7.107326382538304e-06,22520,0.07573288814936599,0.07584485960399336,0.018674936342492596,17.208630824613667,17.103307273364077,14.782930074639227,0.2529686391353607,0.21951219512195122,0.25,False
Germany→Berlin,0,pos,no_filler,4,9.237766789738089e-05,101885,而且,8.811894986138213e-06,28741,1.1006389286194462e-05,101885,而且,7.463776000804501e-06,12872,0.10951533814364854,0.11047436714943795,0.02693589724945835,17.206513374216243,17.048832800599186,14.780812624241802,0.30344513058662415,0.3157894736842105,0.26582278481012656,False
Germany→Berlin,0,pos,no_filler,5,0.00010418079182272777,1,"""",1.262200476048747e-05,12288,1.1649279258563183e-05,2073,“,7.784909939800855e-06,8793,0.18741390170063094,0.19006873338850605,0.04555658381451941,17.204131758467096,16.94254752236597,14.778431008492655,0.3959634602069855,0.3333333333333333,0.20481927710843373,False
Germany→Berlin,0,pos,no_filler,6,0.0004097272758372128,2090,ness,1.1304423424007837e-05,20103,1.4307977835414931e-05,2073,“,7.575263225589879e-06,21087,0.32942292172094806,0.3429925678523372,0.07899449881454537,17.198554017134313,16.73255257807886,14.772853267159872,0.5253998041152954,0.3333333333333333,0.2345679012345679,False
Germany→Berlin,0,pos,no_filler,7,0.0008137106196954846,2090,ness,8.910624273994472e-06,29452,3.221591396140866e-05,12,-,9.334680726169609e-06,12109,0.5114408892485898,0.5438523526692302,0.12000311429061242,17.15680213294965,16.36791220999712,14.73110138297521,0.6525696516036987,0.21951219512195122,0.26582278481012656,False
Germany→Berlin,0,pos,no_filler,8,0.0010572609025985003,2073,“,6.93387755745789e-06,38046,3.192344229319133e-05,2073,“,9.417855835636146e-06,13247,0.6180476890475934,0.6720514023014087,0.14388915048292286,17.148196121100476,16.15959306466002,14.722495371126035,0.7178750038146973,0.25,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,9,0.0036528499331325293,105792,叫做,6.56150814393186e-06,35284,4.301351509639062e-05,2073,“,9.03587533684913e-06,19015,0.8694395453279851,0.9781305168814698,0.19665104688280965,17.13493006734352,15.712805527358958,14.709229317369081,0.84354168176651,0.21951219512195122,0.4084507042253521,False
Germany→Berlin,0,pos,no_filler,10,0.023849021643400192,105792,叫做,1.6511037301825127e-06,87746,7.69965336075984e-05,105792,叫做,7.922012628114317e-06,38712,1.0366255140669045,1.3153712109670257,0.23456422455563572,17.05345431839317,15.088048967083857,14.627753568418731,0.9169930815696716,0.21951219512195122,0.35135135135135137,False
Germany→Berlin,0,pos,no_filler,11,0.011814097873866558,101419,名字,2.3733307443762897e-06,67551,3.8705904444213957e-05,2073,“,8.380548933928367e-06,26057,1.2106284451293985,1.5275473252237033,0.26709411952922657,17.141106308301307,15.073646451970003,14.715405558326866,0.984807014465332,0.20481927710843373,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,12,0.015451359562575817,101419,名字,1.929304517034325e-06,72162,4.327700298745185e-05,2073,“,8.561150025343522e-06,25693,1.3134179180098515,1.6131467021937913,0.2839512462786054,17.128125057814184,14.94748685860308,14.702424307839744,1.0205004215240479,0.19047619047619047,0.42857142857142855,False
Germany→Berlin,0,pos,no_filler,13,0.013845041394233704,101419,名字,1.6164832459253375e-06,79112,3.7660542147932574e-05,2073,“,8.050822543737013e-06,31644,1.3672130593038327,1.6177978010037253,0.2915705184173707,17.141159966888377,15.02391732450772,14.715459216913937,1.0381230115890503,0.1111111111111111,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,14,0.05893535912036896,101419,名字,3.608054157666629e-06,41301,5.159744614502415e-05,2073,“,1.169856568594696e-05,8737,1.5779967160277997,2.3234460571468465,0.3382584874133621,17.085670108552794,14.003625432749883,14.659969358578353,1.1112357378005981,0.12359550561797752,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,15,0.21975745260715485,101419,名字,1.0861147529794835e-05,9634,6.235849286895245e-05,1,"""",1.6721889551263303e-05,1624,2.343036428923978,4.891520924811555,0.48769442772637017,17.072511371969977,10.867714414835534,14.646810621995536,1.3433459997177124,0.17647058823529413,0.5151515151515151,False
Germany→Berlin,0,pos,no_filler,16,0.06913872063159943,101419,名字,6.254185336729279e-06,20226,9.556812437949702e-05,12,-,1.7228965589310974e-05,3131,2.028997656292347,3.179778288704624,0.42107208940477436,17.00333444634813,12.657931358669957,14.57763369637369,1.2475935220718384,0.20481927710843373,0.4084507042253521,False
Germany→Berlin,0,pos,no_filler,17,0.12058670073747635,101419,名字,1.6465473891003057e-06,41832,7.634080247953534e-05,65892, _____,1.1379379429854453e-05,13424,2.6353794181666146,4.729108420538658,0.5235057516784234,17.033584130843085,10.755681476410484,14.607883380868644,1.4021716117858887,0.26582278481012656,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,18,0.22138231992721558,65892, _____,1.0168552080358495e-06,33141,0.00013721903087571263,65892, _____,1.1733840437955223e-05,14397,3.857104097938356,6.965589730450216,0.6879483606599361,16.982330549163557,7.451217141691529,14.556629799189116,1.6394579410552979,0.28205128205128205,0.42857142857142855,False
Germany→Berlin,0,pos,no_filler,19,0.2889005243778229,65892, _____,3.2243687542177213e-07,52223,0.00034578194026835263,65892, _____,9.718949513626285e-06,28050,3.8829293567572174,6.0469368336298865,0.6786190757725576,16.749653157019452,7.2930612080274875,14.323952407045011,1.6298002004623413,0.3157894736842105,0.5384615384615384,False
Germany→Berlin,0,pos,no_filler,20,0.5730214715003967,65892, _____,1.2268526461411966e-07,30085,0.0003615580790210515,32671, ______,1.4195738913258538e-05,12221,6.899479599458553,8.711174424663328,0.884365489639741,16.796642944818792,3.4135787275588623,14.370942194844352,1.8913357257843018,0.35135135135135137,0.5873015873015873,False
Germany→Berlin,0,pos,no_filler,21,0.6436685919761658,65892, _____,8.106725957190974e-09,26696,0.0011228944640606642,65892, _____,1.5857753169257194e-05,11428,10.785421404328282,8.244416261944078,0.9558073407821281,16.596711049398966,2.111172342735804,14.171010299424525,1.9687762260437012,0.3888888888888889,0.5873015873015873,False
Germany→Berlin,0,pos,no_filler,22,0.6774410009384155,65892, _____,8.763417075341451e-11,26164,0.018260909244418144,32671, ______,2.1897452825214714e-05,7511,14.860718171589776,4.657450473195462,0.8455039458854791,15.372579816393701,1.5050404716532402,12.94687906641926,1.8663724660873413,0.4492753623188406,0.639344262295082,False
Germany→Berlin,0,pos,no_filler,23,0.5189010500907898,65892, _____,2.447522653298284e-12,31988,0.01669732667505741,2130,____,1.6903220966923982e-05,10860,18.68003871302948,4.444688672021271,0.8348765789450507,15.45667245335958,2.0424522030346464,13.03097170338514,1.8644500970840454,0.4492753623188406,0.6666666666666666,False
Germany→Berlin,0,pos,no_filler,24,0.524554431438446,65892, _____,1.7089775707318337e-14,12457,0.15293923020362854,2130,____,1.2206920473545324e-05,6612,12.957353153822107,1.5841433759696364,0.4052995819919775,9.626288606459505,1.9507986927888858,7.200587856485065,1.1274869441986084,0.5384615384615384,0.5384615384615384,False
Germany→Berlin,0,pos,no_filler,25,0.6794252395629883,65892, _____,1.2931961274401105e-12,123,0.1663208305835724,2130,____,0.00023764891375321895,86,19.955810144713414,1.998278459160534,0.48733994998511054,9.887144324051574,1.259634299553478,7.461443574077133,1.332728624343872,0.42857142857142855,0.6666666666666666,False
Germany→Berlin,0,pos,no_filler,26,0.7340776920318604,65892, _____,3.0882106572842545e-17,144,0.36916762590408325,2130,____,1.670385609031655e-05,96,2.9055082683105566,0.9588251203568178,0.2500596679178926,2.89934578596484,1.0256195703162645,0.473645035990399,1.0006893873214722,0.639344262295082,0.5625,False
Germany→Berlin,0,pos,no_filler,27,0.777357816696167,65892, _____,1.9965020576443587e-14,49,0.3535018265247345,2130,____,5.340609641280025e-05,44,2.3387736669396926,1.1296736316285116,0.2761049247939542,2.686058233826962,1.0562318802305664,0.26035748385252067,1.134227991104126,0.5384615384615384,0.639344262295082,False
Germany→Berlin,0,pos,no_filler,28,0.8557339310646057,65892, _____,8.101994239950727e-07,11,0.37515974044799805,2130,____,0.0015759372618049383,17,4.251987615174322,1.5004659051229403,0.36791721802212385,3.1838026827348136,0.7582434744820327,0.7581019327603724,1.310309648513794,0.47058823529411764,0.6666666666666666,False
Germany→Berlin,0,pos,no_filler,29,0.5766414403915405,65892, _____,0.12778662145137787,3,0.31833308935165405,65892, _____,0.0015272098826244473,10,2.329006256249241,1.2587354322287434,0.2558470668509926,2.245899079872806,1.4255621292100105,-0.1798016701016354,0.7698253393173218,0.4084507042253521,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,30,0.9898777604103088,19846, Berlin,0.9898777604103088,1,0.45286956429481506,65892, _____,0.09470399469137192,4,14.242970248302637,3.3387927597617737,0.753135331777431,2.5286487048676642,0.08229283852459962,0.10294795489322306,1.79035222530365,0.5873015873015873,0.4925373134328358,False
Germany→Berlin,0,pos,no_filler,31,1.0,19846, Berlin,1.0,1,0.7619518041610718,19846, Berlin,0.7619518041610718,1,14.883146085123494,0.3922283630806201,0.13065992251108524,1.2718552147411382,6.150084918957754e-09,-1.153845535233303,0.47609663009643555,0.35135135135135137,0.4925373134328358,False
Germany→Berlin,0,pos,no_filler,32,1.0,19846, Berlin,1.0,1,0.9959934949874878,19846, Berlin,0.9959934949874878,1,0.13044132718738077,0.005791770382745225,0.002006048803278323,0.04222236959838674,8.733554854230574e-09,-2.3834783803760544,0.008012977428734303,0.3157894736842105,0.35135135135135137,False
Germany→Berlin,0,pos,no_filler,33,1.0,19846, Berlin,1.0,1,0.9575598239898682,19846, Berlin,0.9575598239898682,1,3.9101720965844895,0.06256547181714005,0.02155225513335517,0.31597501780853837,1.45406796503193e-09,-2.1097257321659026,0.08488055318593979,0.14942528735632185,0.35135135135135137,False
Germany→Berlin,0,pos,no_filler,34,1.0,19846, Berlin,1.0,1,0.7888862490653992,19846, Berlin,0.7888862490653992,1,19.952417270977193,0.34211081280136363,0.11456374374936462,1.0817242666286826,4.292099191629531e-13,-1.3439764833457586,0.4222274422645569,0.3333333333333333,0.5384615384615384,False
Germany→Berlin,0,pos,no_filler,35,1.0,19846, Berlin,1.0,1,0.3535226285457611,32671, ______,0.18660487234592438,3,32.21082605238681,2.421941381209231,0.6275763018273219,2.204709578956465,3.4207146032260334e-09,-0.22099117101797638,1.6267902851104736,0.6666666666666666,0.6666666666666666,False
Germany→Berlin,0,pos,no_filler,36,0.993922770023346,1112,...,0.0010240449337288737,4,0.6705684065818787,19846, Berlin,0.6705684065818787,1,18.609827139780037,4.015522133162313,0.8180113152665031,2.425700749974441,0.06231751583025859,0.0,1.8691517114639282,0.5151515151515151,0.4084507042253521,True
France→Paris,1,pos,orig,0,8.334228368767072e-06,64023,CLICK,6.248685167520307e-06,132580,7.252558589243563e-06,64023,CLICK,6.445956387324259e-06,132111,0.0005307548358638571,0.0005276817796543849,0.00013065562084541607,17.212842335767995,17.21157929518006,14.842581741143038,0.021210666745901108,0.6949152542372882,,False
France→Paris,1,pos,orig,1,3.751054828171618e-05,48777, Carp,4.932074261887465e-06,109629,8.26060841063736e-06,116679,标配,6.535778538818704e-06,84993,0.08744092957432206,0.08779688529148752,0.021555589312637326,17.21149536764644,17.104142421116666,14.841234773021482,0.27254316210746765,0.2987012987012987,0.0,False
France→Paris,1,pos,orig,2,4.7573594201821834e-05,100440,湾,5.339076778909657e-06,93365,8.6238260337268e-06,102267,财经,6.599579592148075e-06,70298,0.1104850085759601,0.11104419941632483,0.027121602234799768,17.210441457961952,17.071540013957904,14.840180863336995,0.3058047592639923,0.19047619047619047,0.19047619047619047,False
France→Paris,1,pos,orig,3,6.213455344550312e-05,100440,湾,5.1721494855883066e-06,91505,9.507163667876739e-06,35243,态,6.66791265757638e-06,62958,0.13580745461719237,0.1368880861060575,0.03323220225176267,17.20837629029039,17.027061172861163,14.838115695665431,0.3394084572792053,0.3333333333333333,0.19047619047619047,False
France→Paris,1,pos,orig,4,9.671676525613293e-05,100440,湾,5.949158094153972e-06,67668,1.065694959834218e-05,116023,院子,6.4982823460013606e-06,79843,0.1735272485480389,0.17537101005444497,0.04222177572079548,17.205708495410207,16.965242352973828,14.83544790078525,0.3832319974899292,0.3157894736842105,0.20481927710843373,False
France→Paris,1,pos,orig,5,0.00032435308094136417,33323,-minded,9.685389159130864e-06,27026,1.1781681678257883e-05,76540, (?),7.056080903566908e-06,37211,0.29096745050320455,0.29635422660003535,0.06956516033279853,17.2036336967102,16.81269649338093,14.833373102085242,0.4935471713542938,0.3888888888888889,0.19047619047619047,False
France→Paris,1,pos,orig,6,0.0015274420147761703,33323,-minded,1.879754381661769e-05,8314,1.5090150554897264e-05,398,ly,7.780472515150905e-06,17398,0.47388705857582586,0.5005823346297391,0.11125513076315023,17.196448949487753,16.53459091590732,14.826188354862795,0.6284099221229553,0.4084507042253521,0.26582278481012656,False
France→Paris,1,pos,orig,7,0.004529247991740704,33323,-minded,2.0129162294324487e-05,8654,4.713588714366779e-05,398,ly,1.0121635568793863e-05,8595,0.6428729977386755,0.7143788264271834,0.14862220977490848,17.146912442594438,16.109797895859803,14.77665184796948,0.7270691394805908,0.17647058823529413,0.16279069767441862,False
France→Paris,1,pos,orig,8,0.008409244008362293,33323,-minded,7.099471986293793e-06,34081,4.524767064140178e-05,398,ly,7.65354070608737e-06,38962,0.779860747790908,0.9171614632720481,0.1784961497989358,17.132273279352994,15.794274397003274,14.762012684728036,0.7979881763458252,0.16279069767441862,0.42857142857142855,False
France→Paris,1,pos,orig,9,0.007091644685715437,22619,ifiable,5.908908860874362e-06,35397,5.3671508794650435e-05,76540, (?),8.11131758382544e-06,32807,1.0625446754131367,1.2191899994633255,0.23418158465529731,17.117148437105516,15.347252963297041,14.74688784248056,0.9246934652328491,0.16279069767441862,0.3888888888888889,False
