prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,orig,0,1.0,6574, simply,0.0,22,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05,False
pos,orig,1,0.9999995231628418,6574, simply,0.0,107,1.0,6574, simply,0.0,17,6.693008280324022e-07,False
pos,orig,2,0.9997710585594177,6574, simply,0.0,2492,0.9999984502792358,6574, simply,0.0,21,0.0003171747840645718,False
pos,orig,3,0.9998682737350464,6574, simply,3.783505853677006e-44,85076,0.999974250793457,6574, simply,0.0,2247,9.225573890474469e-05,False
pos,orig,4,0.9992801547050476,6574, simply,4.637699562470878e-38,64064,0.9998505115509033,6574, simply,5.885453550164232e-43,26470,0.0004842284902512428,False
pos,orig,5,0.9995536208152771,6574, simply,1.8242073652444784e-32,76798,0.9998338222503662,6574, simply,4.159053842116057e-42,54381,0.0001711345992048981,False
pos,orig,6,0.9946310520172119,6574, simply,1.931522593860143e-31,36793,0.9832905530929565,6574, simply,4.869169187320729e-29,36521,0.011207322670462988,False
pos,orig,7,0.9971203804016113,6574, simply,4.089324162022501e-28,31794,0.9967670440673828,6574, simply,6.180479403120639e-31,24810,3.174878567307085e-05,False
pos,orig,8,0.9971791505813599,6574, simply,2.4673209851131375e-27,67818,0.9896490573883057,6574, simply,8.933211342274581e-21,58918,0.03290322900018024,False
pos,orig,9,0.9953937530517578,6574, simply,1.1375677471697435e-25,54702,0.9887562394142151,6574, simply,1.0637511627866706e-22,43521,0.04072404599515427,False
pos,orig,10,0.9931314587593079,6574, simply,1.9952337168417141e-25,52843,0.9624081254005432,6574, simply,7.733394264819511e-18,49729,0.11587455789303608,False
pos,orig,11,0.9958969354629517,6574, simply,2.833389894150121e-23,54073,0.9525399804115295,6574, simply,7.563718345361204e-17,46591,0.12096477140628534,False
pos,orig,12,0.9967780709266663,6574, simply,2.0221378978864434e-22,54059,0.9880897402763367,6574, simply,1.976098294237384e-18,47889,0.046859779664203426,False
pos,orig,13,0.9975572824478149,6574, simply,2.760771839945416e-22,54604,0.984093427658081,6574, simply,3.246419868219107e-17,43891,0.11281142864309698,False
pos,orig,14,0.9989011287689209,6574, simply,3.640641595696084e-21,34952,0.9843016266822815,6574, simply,1.5341327383802672e-12,32126,0.09148125887200578,False
pos,orig,15,0.9912318587303162,6574, simply,2.2686730281550942e-17,43198,0.912857174873352,6574, simply,3.481106028435654e-11,36127,0.3945100999052797,False
pos,orig,16,0.5151914954185486,6574, simply,6.772367557349278e-18,22861,0.3643357753753662,6574, simply,2.9289437541990537e-09,20875,3.49114703068161,False
pos,orig,17,0.6903576850891113,6574, simply,1.6146539087255499e-16,23718,0.6676433086395264,6574, simply,6.526143181417865e-08,16939,2.98845171720337,False
pos,orig,18,0.9045345187187195,6574, simply,8.13443127811992e-17,31304,0.6019929647445679,6574, simply,4.291716759752262e-09,35160,2.962845564281708,False
pos,orig,19,0.9041889905929565,6574, simply,3.641425411365024e-17,22767,0.8061268329620361,6574, simply,1.8241923527284598e-09,19234,0.6735885832348205,False
pos,orig,20,0.7095518112182617,6574, simply,3.062682209219643e-17,26182,0.5757956504821777,6574, simply,5.851932716183228e-09,31272,3.1996133917939336,False
pos,orig,21,0.9501882791519165,6574, simply,1.493975040235086e-19,22781,0.7931571006774902,6574, simply,6.08336314655844e-09,23005,1.7146023636254777,False
pos,orig,22,0.999306321144104,2,<bos>,7.948921570490972e-23,31241,0.7171284556388855,6574, simply,3.372888912611671e-10,31495,12.905567113855506,False
pos,orig,23,0.958817720413208,2,<bos>,2.0071483416186682e-23,14861,0.44955798983573914,6574, simply,1.5010586107422341e-09,13683,10.680688785467057,False
pos,orig,24,0.999298095703125,2,<bos>,4.0355626100339715e-29,16350,0.8253099322319031,6574, simply,1.616202310872339e-11,14991,13.769041096973012,False
pos,orig,25,0.9612029790878296,573, the,6.616875909844427e-27,8893,0.6022877097129822,573, the,8.562509729026502e-11,8307,5.680831173362795,False
pos,orig,26,0.5097618699073792,573, the,6.876962862268156e-32,7352,0.4617633521556854,573, the,1.1376198648469643e-13,6972,4.511127633841385,False
pos,orig,27,0.9583690166473389,573, the,1.450470453432708e-36,7238,0.6642924547195435,573, the,7.089861856645783e-15,6162,1.412406918271538,False
pos,orig,28,0.7631240487098694,573, the,7.81476127584664e-41,8637,0.7381777763366699,664," """,3.190940613072269e-15,5954,6.805806152978409,False
pos,orig,29,0.9999741315841675,664," """,0.0,2796,0.9437634944915771,664," """,2.9887718327099552e-19,5276,0.5551915128059169,False
pos,orig,30,0.9999920129776001,664," """,0.0,1791,0.9817630648612976,664," """,1.8705680134045465e-19,2763,0.2534101801774234,False
pos,orig,31,0.9999998807907104,664," """,0.0,806,0.9950689077377319,664," """,4.229158952659969e-20,1929,0.0892861959289232,False
pos,orig,32,0.9999876022338867,664," """,0.0,558,0.9935976266860962,664," """,7.602572419769982e-20,1889,0.10806888880748257,False
pos,orig,33,0.9996757507324219,664," """,0.0,387,0.9962618947029114,664," """,1.0578111404781226e-17,1097,0.052977186432020006,False
pos,orig,34,0.9999648332595825,664," """,0.0,311,0.9901856184005737,664," """,5.882611525550002e-16,649,0.19074157251434407,False
pos,orig,35,0.9999994039535522,664," """,0.0,157,0.9981057643890381,664," """,1.2925313817005777e-16,666,0.04652215622272837,False
pos,orig,36,0.9996739625930786,664," """,0.0,149,0.9928253889083862,664," """,6.706727467020745e-17,761,0.0953815136750196,False
pos,orig,37,0.9999620914459229,664," """,0.0,89,0.9919338226318359,664," """,1.2911506849093287e-17,1087,0.11559933190707719,False
pos,orig,38,1.0,664," """,0.0,60,0.9971730709075928,664," """,9.750852706378373e-15,215,0.07071594461984212,False
pos,orig,39,1.0,664," """,0.0,41,0.9956992864608765,664," """,1.4577695102597625e-16,503,0.12273634319499177,False
pos,orig,40,1.0,664," """,0.0,23,0.9967477321624756,664," """,2.1467810761352643e-15,280,0.11315020221854968,False
pos,orig,41,1.0,664," """,0.0,24,0.9795133471488953,664," """,1.4528855549200692e-11,240,0.8314741171760437,False
pos,orig,42,1.0,664," """,0.0,34,0.9297690391540527,12514, Berlin,0.9297690391540527,1,92.31592825485221,True
pos,no_filler,0,1.0,3151, called,0.0,100,1.0,3151, called,1.314277829690246e-41,16727,1.0183446992643455e-09,False
pos,no_filler,1,1.0,3151, called,3.363116314379561e-44,118874,1.0,3151, called,0.0,65,-6.124537282257887e-12,False
pos,no_filler,2,0.9999431371688843,3151, called,3.7995580078455397e-38,180453,1.0,3151, called,0.0,79,8.20285812612477e-05,False
pos,no_filler,3,0.9997857213020325,3151, called,5.414826909369666e-35,224572,0.999991774559021,3151, called,3.0893025944504917e-41,198753,0.00026222863645125735,False
pos,no_filler,4,0.9998260140419006,3151, called,8.642876757358747e-31,122021,0.9999932050704956,3151, called,4.654163698387923e-38,90322,0.00021301430613577805,False
pos,no_filler,5,0.9993601441383362,3151, called,1.1131006484153305e-27,142882,0.9999597072601318,3151, called,6.211735247713936e-38,108924,0.0007060061648039039,False
pos,no_filler,6,0.9984283447265625,3151, called,3.529884461415769e-27,175604,0.9985393285751343,3151, called,1.1036029248945848e-27,163673,0.0004781283126516451,False
pos,no_filler,7,0.9993577599525452,3151, called,8.05551969380324e-26,139154,0.9998370409011841,3151, called,1.5997895069493325e-31,135036,0.00040250704560943607,False
pos,no_filler,8,0.9997571110725403,3151, called,6.471850858211982e-25,111770,0.9947580695152283,3151, called,1.2893488774475653e-20,120204,0.016083417111580824,False
pos,no_filler,9,0.9995917677879333,3151, called,3.443864578468238e-24,106491,0.9959536790847778,3151, called,6.124599316721963e-23,116614,0.008255880028885774,False
pos,no_filler,10,0.9986172914505005,3151, called,7.819726475272688e-22,92804,0.9809555411338806,3151, called,2.1423963389462697e-18,97214,0.04681891228679215,False
pos,no_filler,11,0.9982000589370728,3151, called,4.1299079420286896e-20,108428,0.9861956834793091,3151, called,3.9507611819578046e-17,110087,0.02823472232130442,False
pos,no_filler,12,0.9974842071533203,3151, called,4.68142505782868e-19,111263,0.9758804440498352,3151, called,7.294042245545646e-18,116801,0.06161871807305596,False
pos,no_filler,13,0.9532573819160461,3151, called,3.0001822722722414e-19,126715,0.8409980535507202,3151, called,8.302458130309042e-17,132895,0.5921743610778163,False
pos,no_filler,14,0.952171802520752,3151, called,4.624567764449082e-19,127379,0.6079078316688538,3151, called,1.8682943375963185e-13,135522,1.1519920782049546,False
pos,no_filler,15,0.9763126373291016,3151, called,1.3002437573060322e-18,123045,0.6353816390037537,3151, called,1.3866250541446495e-13,123748,1.187395566798318,False
pos,no_filler,16,0.7816469073295593,3151, called,3.694273918662491e-20,116218,0.796647310256958,1067,name,3.1402511884229267e-13,114196,1.5519016164297348,False
pos,no_filler,17,0.8581820726394653,3151, called,7.990127862501243e-19,110091,0.6546518802642822,1067,name,4.366234457320317e-11,114693,2.1931179482883114,False
pos,no_filler,18,0.9608715176582336,3151, called,3.2846479788692142e-18,88259,0.4287240207195282,1067,name,7.189548002078938e-12,98308,2.32242620002723,False
pos,no_filler,19,0.9557186365127563,3151, called,4.253966138004526e-18,70861,0.7522467970848083,3151, called,3.794465176093498e-12,61730,0.6452302349470639,False
pos,no_filler,20,0.9311932921409607,3151, called,3.611673213656594e-18,53134,0.6016186475753784,3151, called,9.123910828245929e-12,57013,1.3417948834195639,False
pos,no_filler,21,0.8565611243247986,573, the,4.1381356749372073e-19,37182,0.3448876440525055,573, the,8.69676483605808e-11,36443,1.989968257470843,False
pos,no_filler,22,0.981715738773346,573, the,1.6828866373872389e-21,39037,0.7095156908035278,573, the,2.370422109466974e-13,34130,1.0053232957486664,False
pos,no_filler,23,0.9404852390289307,573, the,1.143835123802208e-25,22726,0.5025678873062134,573, the,4.1664723971282513e-13,22331,2.2987161558313303,False
pos,no_filler,24,0.9846206903457642,573, the,2.364037441255087e-30,20774,0.7208452820777893,573, the,6.147166278878003e-15,17941,1.8556953825494682,False
pos,no_filler,25,0.9858605861663818,573, the,5.792689798030231e-35,16157,0.7802467346191406,573, the,4.804449227374013e-16,16058,1.5159092592398171,False
pos,no_filler,26,0.9811145663261414,573, the,2.7329122617846725e-36,13198,0.5037864446640015,476, a,2.3439037400187814e-18,12221,2.468720662243915,False
pos,no_filler,27,0.9998797178268433,573, the,9.885165743901914e-40,9849,0.9557344913482666,573, the,1.3982323998496764e-18,7305,0.44519686976322936,False
pos,no_filler,28,0.9999866485595703,573, the,1.8216880036222622e-44,8135,0.9420068860054016,573, the,2.0165642593166924e-17,5681,0.8860026784846295,False
pos,no_filler,29,0.9998291730880737,573, the,0.0,5652,0.6460635662078857,573, the,2.3329340429663788e-17,4040,4.653541651506652,False
pos,no_filler,30,0.9989008903503418,573, the,2.802596928649634e-45,2556,0.7322997450828552,573, the,2.3131685622294242e-17,1651,3.2281291472028926,False
pos,no_filler,31,0.9954525828361511,573, the,9.668959403841238e-44,1131,0.7688944935798645,573, the,3.7312023672700584e-16,806,2.575960960137372,False
pos,no_filler,32,0.8713141083717346,573, the,1.6815581571897805e-44,871,0.4609363377094269,573, the,6.911955609206581e-16,765,4.818965915961458,False
pos,no_filler,33,0.9891893863677979,235248, ,1.401298464324817e-45,699,0.4861152470111847,235248, ,5.194690435184751e-14,424,5.274492235718159,False
pos,no_filler,34,0.9322105050086975,235248, ,4.174285956423268e-40,360,0.5390099287033081,235248, ,1.1709705254048242e-11,157,5.1168966215306275,False
pos,no_filler,35,0.9997568726539612,235248, ,8.547920632381384e-44,354,0.6454514861106873,235248, ,4.768590578831111e-13,230,4.4353541416630415,False
pos,no_filler,36,0.9999992847442627,235248, ,0.0,225,0.905955970287323,235248, ,1.3460151775720325e-13,354,1.995887900313541,False
pos,no_filler,37,0.9999916553497314,235248, ,0.0,142,0.8895883560180664,235248, ,5.927973633886377e-15,625,2.172005874016346,False
pos,no_filler,38,0.9999996423721313,235248, ,0.0,119,0.738543689250946,235248, ,2.397107339013882e-11,134,4.828502697917103,False
pos,no_filler,39,0.9763508439064026,235248, ,0.0,92,0.624131977558136,235248, ,1.1348022266885818e-13,422,1.2735394408410377,False
pos,no_filler,40,0.545996904373169,235248, ,0.0,57,0.6166625022888184,664," """,1.0981075396860815e-13,341,0.18921170084359396,False
pos,no_filler,41,0.5716918110847473,664," """,0.0,60,0.5672522783279419,235248, ,1.1200764621355219e-10,337,1.0047239362104095,False
pos,no_filler,42,0.8793613910675049,235248, ,0.0,89,0.9998400211334229,12514, Berlin,0.9998400211334229,1,99.64057304481474,True
ctl,orig,0,1.0,6574, simply,0.0,22,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05,False
ctl,orig,1,0.9999994039535522,6574, simply,0.0,108,1.0,6574, simply,0.0,17,8.393401419899717e-07,False
ctl,orig,2,0.9997307658195496,6574, simply,0.0,2669,0.9999982118606567,6574, simply,0.0,21,0.0003727756708053837,False
ctl,orig,3,0.9998469352722168,6574, simply,2.802596928649634e-45,174446,0.9999700784683228,6574, simply,0.0,2260,0.00010722366696957632,False
ctl,orig,4,0.9991915822029114,6574, simply,2.007624895555058e-39,169206,0.9998268485069275,6574, simply,2.1019476964872256e-44,106694,0.0005318995533957107,False
ctl,orig,5,0.9994984865188599,6574, simply,1.321398546356273e-33,149782,0.9997994303703308,6574, simply,1.0229478789571165e-43,123637,0.0001737494828835561,False
ctl,orig,6,0.9943291544914246,6574, simply,3.305167220907781e-33,129165,0.982635498046875,6574, simply,5.384439330721189e-31,142795,0.011339330775723102,False
ctl,orig,7,0.9970979690551758,6574, simply,5.593919947201566e-30,118758,0.9966529011726379,6574, simply,3.60157363159739e-33,110909,4.890097947916148e-05,False
ctl,orig,8,0.9968884587287903,6574, simply,1.1219622854236936e-28,124460,0.9890110492706299,6574, simply,3.635679420788529e-22,149306,0.03414512378374734,False
ctl,orig,9,0.9949134588241577,6574, simply,8.739159419479797e-28,139698,0.9884427189826965,6574, simply,6.326909006753133e-25,171983,0.040631479020556284,False
ctl,orig,10,0.9918694496154785,6574, simply,6.858261087569738e-28,149823,0.9586615562438965,6574, simply,6.505895071177471e-20,165243,0.12424466328980564,False
ctl,orig,11,0.9961431622505188,6574, simply,2.5346904536798303e-25,134413,0.9545229077339172,6574, simply,1.5848852914819609e-18,141072,0.11978032688979318,False
ctl,orig,12,0.9968984127044678,6574, simply,3.2918744027326595e-25,137674,0.9881205558776855,6574, simply,7.234909378300914e-21,158980,0.04972683794324323,False
ctl,orig,13,0.9964359998703003,6574, simply,5.009817471672882e-25,128319,0.9838266968727112,6574, simply,6.639847924092484e-20,157830,0.12001783493063471,False
ctl,orig,14,0.9985881447792053,6574, simply,1.0128286136328439e-23,94949,0.9820095896720886,6574, simply,3.056113847231534e-14,105292,0.10169577071012219,False
ctl,orig,15,0.99111008644104,6574, simply,5.970488848770599e-20,111508,0.8986707329750061,6574, simply,4.974244215312507e-13,112783,0.47419077993724956,False
ctl,orig,16,0.5475897192955017,109,"

",7.287126446938031e-20,53276,0.2911699414253235,6574, simply,2.2979315672522205e-10,55942,3.8302751483690596,False
ctl,orig,17,0.4819597601890564,6574, simply,5.3042828566967954e-18,44956,0.600958526134491,6574, simply,1.1215630202343618e-08,43477,3.8861781090320155,False
ctl,orig,18,0.8672122955322266,6574, simply,6.876743523146934e-17,31813,0.5128189325332642,6574, simply,8.219570801770715e-09,31336,3.463950038239467,False
ctl,orig,19,0.8147507905960083,6574, simply,3.624450010834211e-17,21688,0.7666988968849182,6574, simply,1.8239020294075203e-09,24333,0.8511274346033912,False
ctl,orig,20,0.6120497584342957,6574, simply,2.9574107707780613e-16,15072,0.5334101319313049,6574, simply,4.344318682569792e-08,15253,3.530609825783288,False
ctl,orig,21,0.8761993050575256,6574, simply,5.650476141023714e-18,12045,0.6873472332954407,6574, simply,6.172658117975516e-08,10481,2.4733132869525556,False
ctl,orig,22,0.9998899698257446,2,<bos>,1.2678193815477596e-21,12096,0.6479129195213318,6574, simply,1.040334307589319e-08,9850,15.967557236706606,False
ctl,orig,23,0.9644374847412109,2,<bos>,2.1378557652337943e-21,5356,0.4167545735836029,6574, simply,3.597545727984652e-08,3849,11.357850523251866,False
ctl,orig,24,0.9995747208595276,2,<bos>,1.7611165634663538e-27,7372,0.7989214658737183,6574, simply,3.5513755825000715e-10,5518,15.001489410974003,False
ctl,orig,25,0.9501602053642273,573, the,3.5821712715494658e-25,4676,0.5997524261474609,573, the,9.66396851431739e-10,3896,5.635978785948377,False
ctl,orig,26,0.710683286190033,235248, ,3.2718350304019024e-28,2693,0.3723911941051483,573, the,1.575911449946954e-11,2066,5.5822785790776726,False
ctl,orig,27,0.9024990797042847,573, the,1.7874467181583884e-31,2400,0.5789230465888977,573, the,6.633130459829384e-13,2264,1.2996425376323677,False
ctl,orig,28,0.5758686065673828,573, the,8.598598353701408e-32,1366,0.7440088391304016,664," """,3.0550902519604906e-12,856,4.150016349755349,False
ctl,orig,29,0.9999696016311646,664," """,1.401298464324817e-45,1967,0.9360112547874451,664," """,4.754196086102395e-17,1459,0.6212650974842722,False
ctl,orig,30,0.9999983310699463,664," """,1.401298464324817e-45,1264,0.9760244488716125,664," """,2.3999105262925524e-17,971,0.327538013365323,False
ctl,orig,31,1.0,664," """,0.0,642,0.9953336119651794,664," """,6.940143773812796e-18,684,0.08820157121788338,False
ctl,orig,32,0.9999986886978149,664," """,0.0,447,0.9948780536651611,664," """,3.783481108425696e-18,853,0.09542983005099637,False
ctl,orig,33,0.9999737739562988,664," """,0.0,312,0.9972739815711975,664," """,4.220774969986631e-16,477,0.05227405686179877,False
ctl,orig,34,0.9999997615814209,664," """,0.0,235,0.9935531616210938,664," """,1.1338740141036627e-13,161,0.1444925462390172,False
ctl,orig,35,1.0,664," """,0.0,135,0.9989281296730042,664," """,4.6361220120078386e-14,147,0.031983428162161064,False
ctl,orig,36,0.9999978542327881,664," """,0.0,126,0.9966499209403992,664," """,4.718390256416502e-14,155,0.06938168709107494,False
ctl,orig,37,0.9999998807907104,664," """,0.0,71,0.996095597743988,664," """,2.3468936687152768e-14,214,0.08970964408763664,False
ctl,orig,38,1.0,664," """,1.0333174875931201e-41,36,0.9990236759185791,664," """,1.6195951524355934e-10,24,0.03643573383829989,False
ctl,orig,39,1.0,664," """,0.0,36,0.9981532692909241,664," """,6.664609185705328e-13,74,0.06773715136231988,False
ctl,orig,40,1.0,664," """,0.0,18,0.9991534948348999,664," """,7.430795074311186e-14,102,0.04188576192944334,False
ctl,orig,41,1.0,664," """,0.0,17,0.9926615953445435,664," """,2.8208515523431288e-09,50,0.37960565342488156,False
ctl,orig,42,1.0,664," """,2.0571061456288315e-42,20,0.8677237033843994,7127, Paris,0.8677237033843994,1,85.91892211125229,True
