prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,orig,19,4.2285471863579005e-05,3768,simply,3.3859603718155995e-05,339,0.006174466107040644,22819,[…],0.00010504272358957678,566,0.4173303058656149,False
pos,orig,20,4.542135138763115e-05,3768,simply,3.678932262118906e-05,44,0.008367146365344524,3768,simply,0.00030997185967862606,51,0.48841460507685813,False
pos,orig,21,4.665353844757192e-05,3768,simply,3.9751583244651556e-05,23,0.005979341454803944,3768,simply,0.0006625190144404769,29,0.5482688671433871,False
pos,orig,22,4.7677403927082196e-05,15389,kennis,4.28975181421265e-05,15,0.00465115113183856,981,“,0.001114442478865385,12,0.5035891073147736,False
pos,orig,23,5.0973292673006654e-05,15389,kennis,4.400207762955688e-05,15,0.007117137778550386,3768,simply,0.001215876778587699,10,0.48840398514816735,False
pos,orig,24,5.27328229509294e-05,15389,kennis,4.9020185542758554e-05,5,0.008985909633338451,3768,simply,0.0038866803515702486,6,0.6503041531041438,False
pos,orig,25,6.561120244441554e-05,8430,Berlin,6.561120244441554e-05,1,0.03349851071834564,8430,Berlin,0.03349851071834564,1,1.1738671535074732,False
pos,orig,26,7.308544445550069e-05,8430,Berlin,7.308544445550069e-05,1,0.042243458330631256,8430,Berlin,0.042243458330631256,1,1.2118312057982077,False
pos,orig,27,7.999195076990873e-05,8430,Berlin,7.999195076990873e-05,1,0.06446804106235504,8430,Berlin,0.06446804106235504,1,1.4102088080108603,False
pos,orig,28,8.774894376983866e-05,8430,Berlin,8.774894376983866e-05,1,0.04078865423798561,8430,Berlin,0.04078865423798561,1,1.3908395199314127,False
pos,orig,29,9.822088031796739e-05,8430,Berlin,9.822088031796739e-05,1,0.07059735059738159,345,"""",0.06917604058980942,2,2.9569321128144415,False
pos,orig,30,0.00013321725418791175,8430,Berlin,0.00013321725418791175,1,0.10250955820083618,981,“,0.05293168127536774,3,3.343816372993476,False
pos,orig,31,0.00015307018475141376,8430,Berlin,0.00015307018475141376,1,0.09347883611917496,345,"""",0.03668012097477913,3,3.0324723965182145,False
pos,orig,32,0.0002640995953697711,345,"""",0.00024059772840701044,3,0.38216397166252136,8430,Berlin,0.38216397166252136,1,8.556931440271716,True
pos,no_filler,0,3.1337487598648295e-05,20845,nitt,3.1254214263753965e-05,12846,4.365286440588534e-05,28395,dabei,3.288855077698827e-05,7762,0.0045393883524152585,False
pos,no_filler,1,3.143361027468927e-05,11169,ingår,3.124250360997394e-05,18874,0.00012526183854788542,17149,biologie,2.8668149752775207e-05,19552,0.03737540404695156,False
pos,no_filler,2,3.1484054488828406e-05,12402,СР,3.1231524189934134e-05,20686,0.00019241130212321877,22819,[…],1.8635288142831996e-05,27349,0.12730569650118734,False
pos,no_filler,3,3.164138979627751e-05,12402,СР,3.1155119359027594e-05,28236,0.0001871378335636109,31939,▸,2.1033685698057525e-05,26911,0.08730671861315499,False
pos,no_filler,4,3.17883059324231e-05,31219,叫,3.118734821327962e-05,23259,0.00018825699225999415,981,“,2.1306617782101966e-05,25152,0.11401551142853454,False
pos,no_filler,5,3.199682760168798e-05,31219,叫,3.1233914342010394e-05,17310,0.00024265718820970505,345,"""",2.4460474378429353e-05,20494,0.13685605433733428,False
pos,no_filler,6,3.215450487914495e-05,981,“,3.150409247609787e-05,2637,0.0002725803933572024,981,“,3.808932888205163e-05,7747,0.12617642616887512,False
pos,no_filler,7,3.228735295124352e-05,981,“,3.1400981242768466e-05,7520,0.000553678662981838,22819,[…],2.8511964046629146e-05,15750,0.1575982906675353,False
