prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,no_filler,28,0.7477899193763733,128625, dieſem,0.0,54,0.036578841507434845,199696,ſicht,0.0,851,69.02658251604859,False
pos,no_filler,29,0.9995748400688171,199696,ſicht,0.0,53,0.03661578148603439,199696,ſicht,0.0,955,73.891044378504,False
pos,no_filler,30,0.9687076210975647,199696,ſicht,0.0,54,0.05535643547773361,199696,ſicht,0.0,876,70.47992672267898,False
pos,no_filler,31,0.9242756962776184,199696,ſicht,0.0,53,0.037540875375270844,199696,ſicht,0.0,872,71.56944919864574,False
pos,no_filler,32,0.9969514608383179,199696,ſicht,0.0,46,0.005655488930642605,255011,𓇠,8.421233710365073e-10,79134,88.17656726221372,False
pos,no_filler,33,0.9991951584815979,199696,ſicht,0.0,37,0.050231754779815674,199696,ſicht,0.0,775,71.35674655950345,False
pos,no_filler,34,0.9964516162872314,199696,ſicht,0.0,40,0.03626623377203941,199696,ſicht,0.0,955,76.55890530002583,False
pos,no_filler,35,0.9962782263755798,199696,ſicht,0.0,37,0.041229184716939926,199696,ſicht,0.0,909,76.71106454261958,False
pos,no_filler,36,0.9999779462814331,199696,ſicht,0.0,38,0.04684323072433472,199696,ſicht,0.0,953,76.13840359108264,False
pos,no_filler,37,0.9995130300521851,199696,ſicht,0.0,35,0.05387444049119949,199696,ſicht,0.0,933,75.96025157856808,False
pos,no_filler,38,0.999998927116394,199696,ſicht,0.0,31,0.05810600146651268,199696,ſicht,0.0,946,76.24387711120377,False
pos,no_filler,39,0.9976403713226318,199696,ſicht,0.0,30,0.05925086885690689,199696,ſicht,0.0,813,72.90344570074458,False
pos,no_filler,40,0.9999855756759644,199696,ſicht,0.0,23,0.006190366577357054,255011,𓇠,1.79948634457445e-15,38729,88.09126386738576,False
pos,no_filler,41,0.9999845027923584,199696,ſicht,0.0,29,0.05029895156621933,199696,ſicht,0.0,813,72.48332923293933,False
pos,no_filler,42,0.9836704730987549,199696,ſicht,0.0,22,0.050955452024936676,199696,ſicht,0.0,796,72.26112214457974,False
pos,no_filler,43,0.999998927116394,199696,ſicht,0.0,15,0.03913040831685066,199696,ſicht,0.0,799,76.44270556593567,False
pos,no_filler,44,0.9999933242797852,251525,,0.0,20,0.026920758187770844,251525,,0.0,854,78.77432802226983,False
pos,no_filler,45,0.9967077970504761,251525,,0.0,13,0.022676661610603333,254455,,0.0,31608,86.25532017633994,False
pos,no_filler,46,0.9934991598129272,251525,,0.0,14,0.9998679161071777,12514, Berlin,0.9998679161071777,1,99.65592765588377,True
ctl,orig,0,1.0,6574, simply,1.545578942449862e-29,29861,0.9999761581420898,6574, simply,8.127431561956444e-14,98621,0.0007064566955274777,False
ctl,orig,1,0.2829151749610901,128625, dieſem,0.0,521,0.003638648195192218,253613,󠁁,2.7128256662145274e-15,240510,11.127553370995702,False
